ConvThread,MessageID,Date,Message,UserID
38,172079,2023-11-08,Про Надію Ямщикову не перегибай))),958997934
38,172081,2023-11-08,Сарказм,469513168
39,171985,2023-11-08,,676331094
40,171411,2023-11-06,Це сарказм,6286098375
41,170803,2023-11-03,,881895316
42,167317,2023-10-21,"Певно, тільки Пронін і члени цієї групи. Якщо сторонні будуть знати, то взнає ворог. А нам і так не потрібно гучних корупційних скандалів, принаймні місяць.
P.S. Сарказм.",395920342
43,166180,2023-10-16,"Вибачте. Але коли моя 8-ми річна донька гуляє зі своїм Шпіцем і на них нападає зграя собак. То я не тільки тих собак перестріляю... Ситуація з життя, доньці вже 12",958997934
43,166181,2023-10-16,Так то твій шпіц і спровокував зграю пухнастих цуциків. Їм стало завидно.,395920342
43,166182,2023-10-16,Сарказм.,395920342
44,165323,2023-10-12,Звідки в першокурсника гроші на іграшки? Підручними матеріалами дешевше🤦🏼‍♀️,301235146
44,165331,2023-10-12,Так він і використав підручні матеріали!,552441382
44,165334,2023-10-12,Сарказм просто існує 🗿,301235146
45,164694,2023-10-10,"Сподіваюсь, це сарказм",958997934
46,163538,2023-10-07,"Або якісь невисокі, екзотичні, бажано по 50-60к. за штуку(сарказм, якщо що)",5110923582
47,163508,2023-10-07,"Є. Але нащо рубати згнивші дерева, їх же нікому не продаси! - ""сарказм"" 🤷🏻‍♀️😕",1031753954
48,163074,2023-10-06,"Насправді то вона в сарказм намагається.
Кляті бандерівці лютують й перейменовують ""близкие сердцу названия""",592763671
49,162950,2023-10-05,Это сарказм,222404066
50,161734,2023-09-29,"Скільки мільйонів на цей логотип витратили, зізнавайтеся?! (Сарказм) 😂",377975115
51,161668,2023-09-29,Последних 2 названия это сарказм,962189481
52,161523,2023-09-28,А це вже сексистські наративи),958997934
52,161524,2023-09-28,Невже?),464258002
52,161526,2023-09-28,Сарказм,958997934
53,159501,2023-09-22,Щоб було зрозуміло всім. Нова влада хоче зробити транспорт як в Європі 1 раз на годину. Тому скоро будемо просити щоб повернули Животенка. Чекаємо.....,1009708688
53,159504,2023-09-22,В Європі такого немає,222404066
53,159509,2023-09-22,"Страшна Європа з її страшним транспортом з інтервалами 15 - 45 хвилин в залежності від маршруту з великими автобусами. Люди на кільці не зможуть доїхати куди треба, Вакуленці і Дублянщина не зможуть приїхати в Екватор не роблячи пересадку, хаос буде (сарказм)",631669048
54,158961,2023-09-20,Таким як і Бандера,222404066
54,159060,2023-09-20,"Бандера не був і на відміну від Шухевича, героя України, присягу Гітлеру не давав.",5775641973
54,159073,2023-09-20,"Та про Шухевича то був сарказм. Шо Бандера, шо Шухевич до Полтави ніяким боком",222404066
55,157388,2023-09-15,Та тут ніхто цього не розуміє. А твій сарказм про депутатіч сприймають як чисту монету,881895316
56,157206,2023-09-14,"Ямщікова, хдє рємонт мусарних баков?!",2038994594
56,157313,2023-09-15,"До чого тут одна Ямщикова?
Культура починається у кожного із нас. Якщо бачите, що хтось смітить, самі не проявляйте байдужість. Заставте підібрати сміття. Звоніть у правоохоронні органи (не тільки біля порнорозваги їм сидіти). У всіх є смартфони, фіксуйте злочин, направляйте це у потрібному напрямку. Ви ж нарід освічений, цивілізований. Вас не треба вчити. Що одразу одна Ямщикова?🤷‍♀",5330377204
56,157333,2023-09-15,"Ну по перше. Це був гумор. Сарказм. Ну так, не однозначний. Розумійте, як хочете) А по друге. Ой не все прям від нас залежить 😜",2038994594
57,154294,2023-09-08,"Та це ж просто ідеальний вибір для Полтавщини. Беремо, хуй з ним, гірше вже не буде (сарказм)",469513168
58,153834,2023-09-07,"Ну вони використали в цій війні всі природні елементи, багато сакральних символів і ще купу всього. І що нам тепер новий світ придумувати?",222404066
58,153848,2023-09-07,ну погодьтесь якось було б тупо запалювати вогонь як пам'ять про  людей які припустимо згоріли заживо,261787711
58,153849,2023-09-07,Більше схоже на сарказм - горіть вічно!,885491484
59,153212,2023-09-06,"Без сарказму, скільки державних ""ефективних"" підприємств ще треба продати...",5737892516
60,149704,2023-08-28,тут питання ще в тому хто це перекладав? хто автор? яке видавництво? якщо не русняве - читайте якщо немає альтернатив,373007194
60,149728,2023-08-28,"Ви дозволяєте? Ох, превелике дякую.",222404066
60,149731,2023-08-28,"Мені здається сарказм недоречний, тим паче у відповідь на повідомлення несаркастичного характеру. Ось це вже виглядає як моветон 😕",373007194
61,149648,2023-08-28,,373007194
61,149652,2023-08-28,"Ви не розумієте, він же вузькоспеціалізований)",620339054
61,149689,2023-08-28,І до чого тут ваш сарказм?,222404066
62,148914,2023-08-28,"Ну я так і не побачила в словах людини приниження мови. Приниження людини - так, але не мови",222404066
62,148916,2023-08-28,Там приниження мови в першу чергу!,679676925
62,148947,2023-08-28,"Та це її друг, вони разом ""великі волонтери"" які на початку повномасштабного волонтери "" не покладая рук"" 
сарказм",881895316
63,146898,2023-08-23,"Не пизди , мій друг його підіймав",1041050304
63,146903,2023-08-23,Може то був сарказм на питання в цьому пості?,580069707
63,146904,2023-08-23,"Може я не поняв сарказма?))) прикінь , бува таке",1041050304
64,146897,2023-08-23,мамай прапор підіймає,580069707
64,146898,2023-08-23,"Не пизди , мій друг його підіймав",1041050304
