ConvThread,MessageID,Date,Message,UserID
41,227828,2023-05-21,"Лобода найкраща💙
Ми йдемо на концерт!
А ви замість того щоб сидіти на дивані і хейтити зайнялися б власним життям і зробили щось корисне.",1387199289
41,227893,2023-05-21,А це не сарказм?🤔,6160483015
41,227894,2023-05-21,Не сарказм,1387199289
42,227893,2023-05-21,А це не сарказм?🤔,6160483015
43,214089,2023-04-24,Може це сарказм який ніхто не зрозумів,1258078210
44,213329,2023-04-23,Какой маладєц🥰,442026586
44,213332,2023-04-23,російська,6174941874
44,213339,2023-04-23,"Та ну що ви цейво, то ж дійсно висміювання. Сарказм, розумієте?)",442026586
45,208247,2023-04-18,"Ооо, ти ще не бачив шо я в особисті писала, ну як сарказм звичайно",1529724199
46,207724,2023-04-18,"Який жах, затравили бідосю в інтернеті🥺
Ми можемо чимось допомогти?

(сарказм)",442026586
47,206187,2023-04-14,це звісно сарказм,798938507
48,198894,2023-04-02,А Лабоду помітив яка стала?,5015586658
48,198895,2023-04-02,я напевно з тих людей у яких повільна довіра й підозріле ставлення до кожного хто колись говорив одне а сьогодні інше...,387361278
48,198899,2023-04-02,"Та я угораю,то був сарказм)чи навіть не знаю як сказать,пішла та лабуда козі в тріщину,тьху на неї,вони думають відбілитися через інтерв'ю з раміною і всі забудуть що вона на болотах скакала всі ці роки і робила вигляд що нічого не трапилось да і какая разніца...",5015586658
49,190055,2023-03-19,"Це добре. Але чому не виїжджають тоді? Розумію що не всі можуть. Але мої принципово сидять бо бляха ""аполітичні""",641384215
49,190059,2023-03-19,"Аполітична бабуся була тільки. Нажаль мої батьки- ватники. Батько - особливо. Пам'ятаю як вони говорили що хуйло дуже мудра людина та сильний правитель.

Але нажаль мій батько - через цих підорів і помер",448079383
49,190068,2023-03-19,"Мої батьки теж ватники. Це я ""аполітичні"" кажу з сарказмом.",641384215
50,186528,2023-03-12,"Ну тай шо, це праведний гнів",151565462
50,186532,2023-03-12,Це був сарказм…,798938507
50,186534,2023-03-12,"Вкрай складно розрізняти сарказм без інтонації, пардон",151565462
51,186511,2023-03-12,Блін говорю мовою ворожнечі…,798938507
51,186528,2023-03-12,"Ну тай шо, це праведний гнів",151565462
51,186532,2023-03-12,Це був сарказм…,798938507
52,184464,2023-03-09,"Я думала, тут заборонений сексизм",821841662
52,184465,2023-03-09,мб сарказм......,571785761
53,181162,2023-03-05,Чим не краш,826034932
53,181174,2023-03-05,"Ну вона як людина так,але все одно ні",798938507
53,181179,2023-03-05,"Вийди звідси, розбійник (сарказм, жарт)",826034932
54,179492,2023-03-03,"At first I was like mmm

But then….",297132294
54,179562,2023-03-03,"я думала, це типу супер сарказм.
НІ??????",306044884
54,179722,2023-03-03,"це сарказм
це наче і так очевидно (мені), але Тимошенко потім ще написав про те що це іронія, бо ріл багато хто не викупив",367595499
55,178943,2023-03-03,"Цікаво, чи була вже реакція від його колег по спільним проєктам?",297132294
55,179492,2023-03-03,"At first I was like mmm

But then….",297132294
55,179562,2023-03-03,"я думала, це типу супер сарказм.
НІ??????",306044884
56,179090,2023-03-03,сарказм,798938507
57,173728,2023-02-27,"Весь трагізм полягає в тому, шо ну які нахуй «гопніки/кавказці/славянє» - це на 100% росіянська культура. 

Ці діти не росли з телебаченням, їм похуй де пульт - вони зросли на ютубі, на російському перекладі і на 100% російській музиці - вони ніколи не будуть українцями, їм похуй і запропонувати нічого крутого ми їм неможемо, бо нічого нема. 

Це трагедія.",162288378
57,173836,2023-02-27,"це може в вас нічого нема, а в нас дуже багато чого є",103611516
57,173838,2023-02-27,"Скільки вам років? (Питання без сарказму) бо якщо 16-17 я буду дійсно Рада побачити чим ви живете, бо в мене нема знайомих такого віку. Що дивитесь на ютубі, що слухаєте, які серіали. На яких мультиках росли?",162288378
58,165225,2023-02-17,Ахащвзащаза,391255277
58,165236,2023-02-17,"Братику - збережи собі назву, навіть особисто порекомендую якісний седативчик перед сном.
""Сонован"".",489698566
58,165249,2023-02-17,"ПЗЦ, коли кажеш серйозні речі в тексті, а це сприймається як хуй зна шо, агресія, сарказм - лише не пряма точна конкретна мова.",489698566
59,159611,2023-02-12,"Нє, ну Полтава дуже далеко що від Сум, що від рОСІЇ, тому тобі не зрозуміти його травму… 
(сарказм)",281192895
60,159473,2023-02-12,будь ласка терпиміше владік,584700805
60,159493,2023-02-12,"Рік вже пройшов.
Про яку терпимість Ви кажете?",302312182
60,159494,2023-02-12,котік то сарказм,584700805
61,154353,2023-02-08,Геніально,663509548
61,154387,2023-02-08,"Сподіаюсь,не сарказм",798938507
61,154402,2023-02-08,"Не сарказм, не переживай!",663509548
62,154353,2023-02-08,Геніально,663509548
62,154387,2023-02-08,"Сподіаюсь,не сарказм",798938507
63,150021,2023-02-05,"Перепрошую,у вас міцне психічне здоров'я?у мене воно залізобетонне",5015586658
63,150023,2023-02-05,У мене ні,496056648
63,150029,2023-02-05,Так займайтесь своїм психічним станом якщо ви так емоційно рефлексуєте на сарказм і постіронію),5015586658
64,150013,2023-02-05,"Едине що погане можно притягнути я припустив що вона вкусила Дорна)а і ще я вважаю її ботом,що мімікрує,це хіба погано?я насправді дуже рад за неї",5015586658
64,150014,2023-02-05,Що значить вкусила?,496056648
64,150016,2023-02-05,"Я припустив що Дорн відбілився після укусу Луни так як вона вміє відбілюватись від минулого, наприклад про ""йобнуту пісню"" і її суперсила передалась йому...і да це сарказм мабуть",5015586658
65,150006,2023-02-05,Фоткатись не можна з бійцями? Чи що?,496056648
65,150007,2023-02-05,"Можна,навіть мабуть нужно)",5015586658
65,150009,2023-02-05,"Це типу сарказм ? Чи без нього , мені правда цікаво",496056648
66,140738,2023-02-01,"Ой? Що? Тепер вже то не шмари на один раз , та? Тепер вже не весело? А що таке ? 🤔🤔🤔 ( Це сарказм)",1008095769
67,139484,2023-01-31,"Людям тяжко в сарказм (
Там в тві такі срачі за ші, що це мб людина сприйняла серйозно",306044884
68,138854,2023-01-31,"Що ви тут розганяєте? Якісь фєміністки щось там сказали, а ви тепер тут розвозите",5905131002
68,138857,2023-01-31,Шо шо???,1008095769
68,138866,2023-01-31,Це сарказм,5905131002
69,130112,2023-01-25,Я і мій рівень сарказму,826034932
70,128230,2023-01-23,Це росіяни свого ґвалтуют?,1395565643
70,128233,2023-01-23,"Ти шо, в твітері сказали росіяни всі гомофоби",1149283090
70,128234,2023-01-23,Не викупаю сарказму чи іронії чи що це бля,1395565643
71,126249,2023-01-21,"Короче - тобі як журналісту, може і знадобиться.",489698566
71,126253,2023-01-21,"Я співпрацювала з поліцією і продовжую це робити, ти навіть не уявляєш, як знадобиться",364564156
71,126254,2023-01-21,Знов сарказм?),489698566
72,116950,2023-01-15,Це хіба не сарказм був про луну?,249196134
73,116109,2023-01-14,Навіщо ми їх слов‘янизували,798938507
73,116120,2023-01-14,"Бо гроші, там ж написано, податки має хтось платити :)",139944434
73,116122,2023-01-14,"Та я знаю,це сарказм боже",798938507
74,115929,2023-01-14,"Така шая, я не можу",249196134
74,115933,2023-01-14,"замальовка ""що таке сарказм?""",139944434
75,106580,2023-01-04,"я з сарказмом)
там крім одного абзацу художня діяльність пішла",401349956
76,98968,2022-12-27,"нащо мені стаття? здоровий глузд ніхто не відміняв, а те що людина має можливість відсидити 3-5 років за сумарну крадіжку в 1000+1000грн анахронізм в термінальній стадії",413196841
76,98969,2022-12-27,так ви питаєте чого. я відповідаю з посиланням на закон,281196442
76,98972,2022-12-27,взагалі то сарказм був,413196841
77,98360,2022-12-27,Ще мавку пожалуста в студію,5676878536
77,98373,2022-12-27,"Ну це на поверхні. Якщо не шариш в міфології/демонології- мавка і відьма перше про шо думаєш. Я не шарю в цьому, тому теж про мавку думав, але вже мовчу🤭 бо то крінж буде казати",826034932
77,98387,2022-12-27,"Це сарказм, звісно. А чому взагалі варто ці архетипи тулити? Тим паче ящо це не твоя органіка, Аліна Паш теж абсолютно не відьма, а звичайна дівчина. Мені здається, означення себе посередництвом будь-чого що пов‘язане з традиційною українською культурою повне кліше)))
І наразі це тільки множитиметьс, від гуцулок до відьом мольфарів і козаків… але ні історії ні реального доторку у людец хто несе це в маси немає)))) тому стільки зайвих фейків та сакралізації)",5676878536
78,98272,2022-12-27,Ну не написали і не написали,566296250
78,98278,2022-12-27,"Я зараз вам скину відео Рагулівни
Вона гарно пояснила, чому над деякими речами не можна іронізувати 
Що це не є доречним 
Навіть із сарказмом",306044884
79,96433,2022-12-23,Авторка померла ще в 60-х минулого століття,798938507
79,96440,2022-12-23,"Ана нічіво нє может сделать,ана просто мєртва за нійо рєшилі бальшие дяді😔",5630437563
79,96446,2022-12-23,це сарказм?,798938507
80,85462,2022-12-14,це мій сарказм,798938507
81,85461,2022-12-14,Ну це сарказм,798938507
82,77019,2022-12-11,Це був тонкий сарказм,364564156
83,74873,2022-12-10,Я думаю у них був секс вчотирьох),306044884
83,74875,2022-12-10,"ззавжди було цікаво, як у шоу бізі змінювали на партнерів один одного",281196442
83,74878,2022-12-10,Ну це ж творчі люди тіпо))))))( це сарказм),306044884
84,60610,2022-11-21,о та? Чи це жарт/токс сарказм?,439848471
85,43675,2022-11-04,,489698566
85,43680,2022-11-04,Вирішую проблеми нашого часу голосовушками в тіліфончеку в кроватці з заставкою із аніме! 💅🌸,306044884
85,43681,2022-11-04,"Щас без сарказму
Просто така реальність )",306044884
86,33781,2022-10-24,"тобто, той же постмодерн, але замість сарказму наївна іронія?",546746427
87,19266,2022-10-09,"Це викликало у неї сильні досить емоції 
Вона заблокувала емоційно з сарказмом відповідала  - це досить сильні емоції 
А під таким впливом інколи може статися якась переоцінка",306044884
88,14965,2022-09-27,А сарказмом в його словах не пахло?),430582775
89,7899,2022-08-18,Це був сарказм,225863225
90,6647,2022-08-08,"блін а я думав салют в реакціях це теж сарказм, тому і натис",191051463
91,283576,2023-08-08,"https://youtu.be/x0SuDLYkHo8
Нещодавно якісь інфлюенсерки були запрошені shein на їхні фабрики на екскурсію і отримали за це від публіки на горіхи
Я поки не дивилась, та ця дівчина зазвичай робить гарні огляди таких треш брендів",641384215
92,338570,2024-01-26,Що це таке,798938507
92,338571,2024-01-26,за вами слідкує начяльнік /сарк,1019584375
93,307502,2023-10-05,слава біфобії /сарк,298459715
94,226101,2023-05-17,"Ви мб втомилися читати мій довгий текст, або ці срачі не траплялися вам. Там і генофонд, і про те, що поїхала просто",71836269
94,226103,2023-05-17,"я сфокусувався на крайній точці) яку ще якимось чином можна аргументувати
а просто виїзд критикувати це взагалі за межею розумного",281196442
94,226105,2023-05-17,Дяка за розуміння /не сарк,71836269
