ConvThread,MessageID,Date,Message,UserID
76,3182837,2023-09-24,Це сарказм?,1071221643
77,3164834,2023-09-20,Це типу 'сарказм' в стилі відпрацювання руснявого іпсо? :),377167751
78,3157200,2023-09-19,"""Лайк"" - це навіть не ""підтримка"".
Це навіть не коментар, це просто реакція.
Клоунам нашим робити нічого, ""одноклассники"" прочісують - позоріще. І для пам'ятки - росію ненавиджу всім сердцем.
Люди не даремно над парашкою сміялись коли вони таке робили. Бо це - маразм. Що робить ці новини - особливо гіркими.",5435637564
78,3157242,2023-09-19,"Ну давай з тобою подискутуємо, що таке «підтримка». Це коментар, чи схвальна «реакція» також? І де по-твоєму тут проходить межа. Це не моя і не твоя компетенція, спосіб вчинення злочину встановлює слідство, а потім це розглядає суд. Ми живемо в 21 столітті, коли не обов‘язково стояти з триколором на площі, щоб вчинити злочин

І взагалі я не буду заперечувати, що влада некомпетентна. Коли КСУ знищив декларування, його, знаєте, також не «по підручнику» повертали, а через договорняки.  Я не кажу, що це так має бути. Але народ має владу, на яку заслуговує (принаймні його більшість). І якщо людина реально підтримує русню, то я буду задоволений кінцевим результатом, що ця людина сидить у в‘язниці. Чи турбує мене той факт, що саджати почнуть не лише колаборантів і ждунів, а й політичних опонентів та всіх «неугодних»? Так, турбує. Коли за лайк під постом опозиційного політика посадять першу людину, тоді з тобою про це й поговоримо. А поки що критикувати когось за «посадку» ждунів я не збираюся",343881370
78,3157253,2023-09-19,"Скажу так: чи варто захищати і навіть гинути за країну, яка повільно перетворюється в ворога, за цінностями?
нащо тоді воюєм? не легше тоді приєднатися до росії, якщо все рівно на неї рівняємось? (Це - сарказм, панове СБУшники)",5435637564
79,3156542,2023-09-19,"так це на місцях чудять, він не перебуває в багатьох місцях одночасно, він не імператор людства",5221409309
79,3156547,2023-09-19,"це був сарказм, якщо знаєш про операцію під давидім-броду то це він командував.",395745556
79,3156553,2023-09-19,в нашій країні просто тепер не ясно де сарказм іронія фейк чи правда(,5221409309
80,3156525,2023-09-19,"Так новий голова тцк львівської області це герой України, командир 128 гірськоштурмової бригади
Не може ж герой країни таке дозволяти",395745556
80,3156542,2023-09-19,"так це на місцях чудять, він не перебуває в багатьох місцях одночасно, він не імператор людства",5221409309
80,3156547,2023-09-19,"це був сарказм, якщо знаєш про операцію під давидім-броду то це він командував.",395745556
81,3150641,2023-09-18,ну пишуть не боти а брати поляки 😊,247217267
81,3150642,2023-09-18,"пшеки нам не брати, вони партнери.",586910536
81,3150643,2023-09-18,ну я ж з явним сарказмом здається написав,247217267
82,3141764,2023-09-16,Та не знаю шо тобі сказати навіть 😄 почуваюся не дуже,569212557
